query,source,author,title,description,url,publishedAt,content
India,Biztoc.com,bloomberg.com,"China, India Seek Better Ties as US Policies Add to Uncertainty",,https://biztoc.com/x/c4036ff9fd665084,2025-08-18T15:29:49Z,"{ window.open(this.href, '_blank'); }, 200); return false;""&gt;Why are Novo Nordisk shares rising today? { window.open(this.href, '_blank'); }, 200); return false;""&gt;What impact will MSNBC's rebran… [+748 chars]"
India,BusinessLine,,Letters to Editor,Letters to Editor,https://www.thehindubusinessline.com/opinion/letters-to-editor/article69948462.ece,2025-08-18T15:29:34Z,"The editorial Wrong SIR (August 18) has rightly affirmed that Election Commission of India (ECI) is not the appropriate authority for adjudicating the citizenship status of a person, but it is in the… [+2709 chars]"
India,BusinessLine,Sanjana B,"Retail’s future hinges on tech agility, says SAP’s André Bechtold","Retail industry adapts to macroeconomic shifts through technical flexibility, with SAP leading innovation in global enterprise IT spending.",https://www.thehindubusinessline.com/info-tech/retails-future-hinges-on-tech-agility-says-saps-andr%C3%A9-bechtold/article69934122.ece,2025-08-18T15:28:56Z,The retail industry is often the first to feel the impact of macroeconomic shifts -- from pandemic-driven store closures to supply chain disruptions -- and has had to adapt rapidly in recent years. A… [+2909 chars]
India,Newsweek,Amira El-Fekki‎,The Rising NATO Ally Shaping the Future of Naval Warfare,Turkey's development of naval drones highlight how it is independently producing and innovating a layered defense system.,https://www.newsweek.com/nato-ally-shaping-future-naval-warfare-2114876,2025-08-18T15:28:41Z,"NATO member Turkey is boosting its naval defense capabilities with the development of the Arida-M, an advanced unmanned surface vessel (USV), reflecting the country's response to rising maritime thre… [+3607 chars]"
India,BusinessLine,Amiti Sen,Putin dials Modi on his talks with Trump in Alaska,US raises pitch against India’s purchase of Russian oil while Modi says there will be more exchanges with Putin,https://www.thehindubusinessline.com/economy/putin-dials-modi-on-his-talks-with-trump-in-alaska/article69948427.ece,2025-08-18T15:28:37Z,"New Delhi,
Prime Minister Narendra Modi spoke to Russian President Vladimir Putin on Monday on his recent meeting with US President Donald Trump in Alaska to discuss the Ukraine war even as Washingt… [+2891 chars]"
India,BusinessLine,Amiti Sen,Putin dials Modi on his talks with Trump in Alaska,US raises pitch against India’s purchase of Russian oil while Modi says there will be more exchanges with Putin,https://www.thehindubusinessline.com/news/world/putin-dials-modi-on-his-talks-with-trump-in-alaska/article69948427.ece,2025-08-18T15:28:37Z,"New Delhi,
Prime Minister Narendra Modi spoke to Russian President Vladimir Putin on Monday on his recent meeting with US President Donald Trump in Alaska to discuss the Ukraine war even as Washingt… [+2891 chars]"
India,GlobeNewswire,Roadzen Inc.,Roadzen Addresses Inaccurate Reporting of Analyst Expectations in Q1 FY2026 Results,"Recent media reports, originating from an AI-generated article on The Motley Fool and widely syndicated, misstated Roadzen’s analyst expectations as over $21 million in Q1 revenue, implying a revenue miss of more than 50%. Roadzen clarifies that these figures…",https://www.globenewswire.com/news-release/2025/08/18/3135162/0/en/Roadzen-Addresses-Inaccurate-Reporting-of-Analyst-Expectations-in-Q1-FY2026-Results.html,2025-08-18T15:28:00Z,"NEW YORK, Aug. 18, 2025 (GLOBE NEWSWIRE) -- Roadzen Inc. (Nasdaq: RDZN) (""Roadzen"" or the ""Company), a global leader in AI at the convergence of insurance and mobility, today clarified its fiscal fir… [+5265 chars]"
India,The Times of India,Partha Sinha,Of rains and votes: Why elections are never held during monsoon,"Elections are never held during monsoon simply because netas have no place to hide when roads buckle, drains overflow, airports shut down. It’s a moment of truth, and reality bites",https://timesofindia.indiatimes.com/toi-plus/politics/of-rains-and-votes-why-elections-are-never-held-during-monsoon/articleshow/123368054.cms,2025-08-18T15:26:45Z,"Elections are never held during monsoon simply because netas have no place to hide when roads buckle, drains overflow, airports shut down. Its a moment of truth, and reality bites
Only a few things … [+975 chars]"
India,Al Jazeera English,Al Jazeera,"Russia pounds Ukraine, kills more civilians before White House meeting",Ukraine's President Zelenskyy says attacks on civilians are 'demonstrative and cynical' before high-stakes talks.,https://www.aljazeera.com/news/2025/8/18/russia-pounds-ukraine-kills-more-civilians-before-white-house-meeting,2025-08-18T15:25:07Z,"Russian attacks on major Ukrainian cities have killed at least 12 people as President Volodymyr Zelenskyy visits Washington, DC, supported by European leaders, for high-stakes peace talks with United… [+4717 chars]"
India,Forbes,"Brendan Ahern, Senior Contributor, 
 Brendan Ahern, Senior Contributor
 https://www.forbes.com/sites/brendanahern/",China Market Update: Mainland Stock Market Cap Hits 10-Year High,"Asian equities started the week mixed as Shenzhen and Mainland China-listed growth stocks outperformed, while South Korea, Singapore, and Thailand underperformed and Indonesia was closed for Independence Day.",https://www.forbes.com/sites/brendanahern/2025/08/18/china-market-update-mainland-stock-market-cap-hits-10-year-high/,2025-08-18T15:22:53Z,"Asian equities started the week mixed as Shenzhen and Mainland China-listed growth stocks outperformed, while South Korea, Singapore, and Thailand underperformed and Indonesia was closed for Independ… [+3752 chars]"
India,The Times of India,Riya Sharma,Ahead of Market: 10 things that will decide stock market action on Tuesday,"Indian markets closed higher on Monday as easing concerns over Russian oil supplies and optimism about GST reforms lifted sentiment. Sensex gained 676 points, while Nifty rose 246 points, with autos leading sectoral strength.",https://economictimes.indiatimes.com/markets/stocks/news/ahead-of-market-10-things-that-will-decide-stock-market-action-on-tuesday/articleshow/123367997.cms,2025-08-18T15:22:38Z,"The Indian market ended in the green on Monday, lifted by easing concerns over Russian oil supplies following a meeting between the U.S. and Russian presidents, alongside optimism over the Indian gov… [+4767 chars]"
India,BusinessLine,BL Mumbai Bureau,"SEBI proposes to realign weights in Bank Nifty, BSE Bankex indices",SEBI proposes adjusting weights in non-benchmark indices to ensure broad-based indices and curb concentration risk. Stakeholder feedback sought.,https://www.thehindubusinessline.com/markets/stock-markets/sebi-proposes-to-realign-weights-in-bank-nifty-bse-bankex-indices/article69948277.ece,2025-08-18T15:22:19Z,"The Securities and Exchange Board of India (SEBI) has proposed to adjust constituent weights in existing non-benchmark indices such as NSEs Nifty Bank and BSEs Bankex with derivatives.
The regulator… [+1137 chars]"
India,Khabarhub.com,Khabarhub,Climate change a crisis for human civilization: Foreign Minister Rana,"KATHMANDU: Minister for Foreign Affairs Dr. Arzu Rana Deuba has urged global collective action to tackle climate change, calling it a “borderless phenomenon” posing a serious threat to human civilization. Speaking at the inaugural session of the Hindu Kush Hi…",https://english.khabarhub.com/2025/18/491603/,2025-08-18T15:15:35Z,"KATHMANDU: Minister for Foreign Affairs Dr. Arzu Rana Deuba has urged global collective action to tackle climate change, calling it a borderless phenomenon posing a serious threat to human civilizati… [+1775 chars]"
India,The Times of India,PTI,"US, Bangladesh, UK top list for tourist arrivals in India in last 5 years: Govt","Data shared by the government reveals that the US, Bangladesh, the UK, Australia, and Canada were the leading source countries for Foreign Tourist Arrivals (FTAs) in India over the past five years.",https://economictimes.indiatimes.com/industry/services/travel/us-bangladesh-uk-top-list-for-tourist-arrivals-in-india-in-last-5-years-govt/articleshow/123367908.cms,2025-08-18T15:14:08Z,"The US, Bangladesh, the UK, Australia and Canada were the top five source countries for Foreign Tourist Arrivals (FTAs) in India in the last five years, according to data shared by the government on … [+1683 chars]"
India,BusinessLine,BL Mumbai Bureau,"Rupee appreciates, G-Sec yields harden","Rupee gains on equity market boost, S&P rating upgrade, and GST reforms, but G-Secs struggle with yield rise.",https://www.thehindubusinessline.com/money-and-banking/rupee-appreciates-g-sec-yields-harden/article69948259.ece,2025-08-18T15:13:58Z,"The Rupee got a lift on Monday from rising domestic equity markets, which was buoyed by S&amp;P Global Ratings rating upgrade for India and GST reforms announced by Prime Minister Narendra Modi.
How… [+2076 chars]"
India,The Times of India,PTI,PM Modi chairs high-level meet on next-gen reforms,"Prime Minister Narendra Modi convened a high-level meeting with key Union ministers, secretaries, and economists to discuss the roadmap for next-generation reforms, a key announcement from his Independence Day address. The meeting included deliberations on ma…",https://economictimes.indiatimes.com/news/economy/policy/pm-modi-chairs-high-level-meet-on-next-gen-reforms/articleshow/123367904.cms,2025-08-18T15:13:26Z,"Prime Minister Narendra Modi convened a high-level meeting with key Union ministers, secretaries, and economists to discuss the roadmap for next-generation reforms, a key announcement from his Indepe… [+209 chars]"
India,The Times of India,NYT News Service,Trump is pushing India back toward China,Washington and New Delhi relations face challenges. This situation creates an opportunity for Beijing and New Delhi to improve ties. Xi Jinping and Narendra Modi met to discuss easing trade barriers. Both countries ease travel restrictions and discuss reopeni…,https://economictimes.indiatimes.com/news/india/trump-is-pushing-india-back-toward-china/articleshow/123367881.cms,2025-08-18T15:12:23Z,"It may be another case of the adage: The enemy of my enemy is my friend.Either way, it has come as a welcome surprise for China to see its top global rival, the United States, pick a fight with Beiji… [+6866 chars]"
India,Slickdeals.net,serra | Staff,RT Phoenix to New Delhi India $635 Airfares on American Airlines BE (Travel September 2025) (0 replies),"American Airlines and Expedia have round trip airfares travelling from Phoenix (PHX) to New Delhi India (DEL) for $635, making 1 and/or 2 stop both ways, depending on the flight you choose.  I have 2",https://slickdeals.net/f/18538021-rt-phoenix-to-new-delhi-india-635-airfares-on-american-airlines-be-travel-september-2025,2025-08-18T15:09:58Z,"This collaborative space allows users to contribute additional information, tips, and insights to enhance the original deal post. Feel free to share your knowledge and help fellow shoppers make infor… [+26 chars]"
India,Biztoc.com,bloomberg.com,India’s Deepest Tax Cut Plan in Years to Spur Automobile Demand,,https://biztoc.com/x/8229f248d56841b0,2025-08-18T15:07:13Z,"{ window.open(this.href, '_blank'); }, 200); return false;""&gt;Why are Novo Nordisk shares rising today? { window.open(this.href, '_blank'); }, 200); return false;""&gt;What impact will MSNBC's rebran… [+749 chars]"
India,Biztoc.com,thehill.com,Navarro: India must stop buying Russian oil,"White House trade adviser Peter Navarro said India must stop buying and selling Russian oil if it wishes to garner favor with the Trump administration, which has upped tariffs on New Delhi to 50 percent.
President Trump this month announced an additional 25 p…",https://biztoc.com/x/dac9ba7e3e2090d7,2025-08-18T15:06:52Z,"White House trade adviser Peter Navarro said India must stop buying and selling Russian oil if it wishes to garner favor with the Trump administration, which has upped tariffs on New Delhi to 50 perc… [+145 chars]"
